datetime,Price,Volume,Settlement Period,hour,quarter,year,dayofyear,dayofmonth,weekofyear,SAP,EU_ETS,Gas,INDO
1/6/2017 7:30,46.75,593.25,16,7,1,2017,6,6,1,17.23,0.797003432,21.33600343,41684
1/6/2017 8:00,53.84,539.1,17,8,1,2017,6,6,1,17.23,0.797003432,21.33600343,43020
1/6/2017 8:30,54.03,565.05,18,8,1,2017,6,6,1,17.23,0.797003432,21.33600343,43110
1/6/2017 9:00,50.76,471.05,19,9,1,2017,6,6,1,17.23,0.797003432,21.33600343,43750
1/6/2017 9:30,50.11,549.45,20,9,1,2017,6,6,1,17.23,0.797003432,21.33600343,43959
1/6/2017 10:00,48.34,662.35,21,10,1,2017,6,6,1,17.23,0.797003432,21.33600343,43932
1/6/2017 10:30,48.9,615.9,22,10,1,2017,6,6,1,17.23,0.797003432,21.33600343,43971
1/6/2017 11:00,47.35,666.5,23,11,1,2017,6,6,1,17.23,0.797003432,21.33600343,44086
1/6/2017 11:30,46.98,702.55,24,11,1,2017,6,6,1,17.23,0.797003432,21.33600343,44133
1/6/2017 12:00,54.44,742.6,25,12,1,2017,6,6,1,17.23,0.797003432,21.33600343,44325
1/6/2017 12:30,53.56,682.05,26,12,1,2017,6,6,1,17.23,0.797003432,21.33600343,44215
1/6/2017 13:00,52.88,822.95,27,13,1,2017,6,6,1,17.23,0.797003432,21.33600343,44035
1/6/2017 13:30,51.23,754.45,28,13,1,2017,6,6,1,17.23,0.797003432,21.33600343,43940
1/6/2017 14:00,52.72,849.2,29,14,1,2017,6,6,1,17.23,0.797003432,21.33600343,44031
1/6/2017 14:30,52.96,933.35,30,14,1,2017,6,6,1,17.23,0.797003432,21.33600343,43882
1/6/2017 15:00,63.6,1131.3,31,15,1,2017,6,6,1,17.23,0.797003432,21.33600343,44081
1/6/2017 15:30,66.6,1012.5,32,15,1,2017,6,6,1,17.23,0.797003432,21.33600343,44880
1/6/2017 16:00,67.42,883.65,33,16,1,2017,6,6,1,17.23,0.797003432,21.33600343,46253
1/6/2017 16:30,93.39,869.05,34,16,1,2017,6,6,1,17.23,0.797003432,21.33600343,47491
1/6/2017 17:00,96.46,950,35,17,1,2017,6,6,1,17.23,0.797003432,21.33600343,47982
1/6/2017 17:30,96.93,1032.85,36,17,1,2017,6,6,1,17.23,0.797003432,21.33600343,47545
1/6/2017 18:00,89.94,950.6,37,18,1,2017,6,6,1,17.23,0.797003432,21.33600343,46916
1/6/2017 18:30,87.6,1026.5,38,18,1,2017,6,6,1,17.23,0.797003432,21.33600343,46103
1/6/2017 19:00,63.48,772.65,39,19,1,2017,6,6,1,17.23,0.797003432,21.33600343,45188
1/6/2017 19:30,58,551.85,40,19,1,2017,6,6,1,17.23,0.797003432,21.33600343,44042
1/6/2017 20:00,58.4,563.35,41,20,1,2017,6,6,1,17.23,0.797003432,21.33600343,42603
1/6/2017 20:30,52.85,686.35,42,20,1,2017,6,6,1,17.23,0.797003432,21.33600343,40862
1/6/2017 21:00,47.03,543.25,43,21,1,2017,6,6,1,17.23,0.797003432,21.33600343,38930
1/6/2017 21:30,44.25,798.95,44,21,1,2017,6,6,1,17.23,0.797003432,21.33600343,36852
1/6/2017 22:00,45.12,822,45,22,1,2017,6,6,1,17.23,0.797003432,21.33600343,34899
1/6/2017 22:30,42.69,953,46,22,1,2017,6,6,1,17.23,0.797003432,21.33600343,33308
1/6/2017 23:00,41.68,760.65,47,23,1,2017,6,6,1,17.23,0.797003432,21.33600343,31425
1/6/2017 23:30,43.72,556.1,48,23,1,2017,6,6,1,17.23,0.797003432,21.33600343,30289
1/7/2017 0:00,44.65,547.1,1,0,1,2017,7,7,1,16.74,0.797003432,20.84800343,29889
1/7/2017 0:30,51.21,430.75,2,0,1,2017,7,7,1,16.74,0.797003432,20.84800343,30127
1/7/2017 1:00,55.16,559.25,3,1,1,2017,7,7,1,16.74,0.797003432,20.84800343,29582
1/7/2017 1:30,46.13,365.85,4,1,1,2017,7,7,1,16.74,0.797003432,20.84800343,28816
1/7/2017 2:00,44.68,336,5,2,1,2017,7,7,1,16.74,0.797003432,20.84800343,28279
1/7/2017 2:30,44.31,258.95,6,2,1,2017,7,7,1,16.74,0.797003432,20.84800343,28027
1/7/2017 3:00,41.55,368.6,7,3,1,2017,7,7,1,16.74,0.797003432,20.84800343,27456
1/7/2017 3:30,40.38,416.9,8,3,1,2017,7,7,1,16.74,0.797003432,20.84800343,26744
1/7/2017 4:00,40.64,504.55,9,4,1,2017,7,7,1,16.74,0.797003432,20.84800343,26344
1/7/2017 4:30,40.55,433.6,10,4,1,2017,7,7,1,16.74,0.797003432,20.84800343,26107
1/7/2017 5:00,39.86,373.2,11,5,1,2017,7,7,1,16.74,0.797003432,20.84800343,26204
1/7/2017 5:30,39.56,583.9,12,5,1,2017,7,7,1,16.74,0.797003432,20.84800343,26546
1/7/2017 6:00,41.85,623.85,13,6,1,2017,7,7,1,16.74,0.797003432,20.84800343,27835
1/7/2017 6:30,40.04,888.25,14,6,1,2017,7,7,1,16.74,0.797003432,20.84800343,28892
1/7/2017 7:00,39.82,484.95,15,7,1,2017,7,7,1,16.74,0.797003432,20.84800343,30478
1/7/2017 7:30,40.24,334.25,16,7,1,2017,7,7,1,16.74,0.797003432,20.84800343,31682
1/7/2017 8:00,43.98,348.75,17,8,1,2017,7,7,1,16.74,0.797003432,20.84800343,33518
1/7/2017 8:30,42.35,493.2,18,8,1,2017,7,7,1,16.74,0.797003432,20.84800343,35423
1/7/2017 9:00,45.76,461,19,9,1,2017,7,7,1,16.74,0.797003432,20.84800343,37065
1/7/2017 9:30,47.01,385.25,20,9,1,2017,7,7,1,16.74,0.797003432,20.84800343,37717
1/7/2017 10:00,50.26,422.75,21,10,1,2017,7,7,1,16.74,0.797003432,20.84800343,38412
1/7/2017 10:30,49.19,469.7,22,10,1,2017,7,7,1,16.74,0.797003432,20.84800343,38693
1/7/2017 11:00,52.71,565.35,23,11,1,2017,7,7,1,16.74,0.797003432,20.84800343,39019
1/7/2017 11:30,53.57,702.05,24,11,1,2017,7,7,1,16.74,0.797003432,20.84800343,39411
1/7/2017 12:00,54.21,576.05,25,12,1,2017,7,7,1,16.74,0.797003432,20.84800343,39474
1/7/2017 12:30,53.81,533.9,26,12,1,2017,7,7,1,16.74,0.797003432,20.84800343,39412
1/7/2017 13:00,48.87,376.5,27,13,1,2017,7,7,1,16.74,0.797003432,20.84800343,39230
1/7/2017 13:30,48.44,414.1,28,13,1,2017,7,7,1,16.74,0.797003432,20.84800343,38905
1/7/2017 14:00,48.54,377,29,14,1,2017,7,7,1,16.74,0.797003432,20.84800343,38758
1/7/2017 14:30,47.31,430,30,14,1,2017,7,7,1,16.74,0.797003432,20.84800343,38620
1/7/2017 15:00,59.02,641.35,31,15,1,2017,7,7,1,16.74,0.797003432,20.84800343,38755
1/7/2017 15:30,59.52,732.35,32,15,1,2017,7,7,1,16.74,0.797003432,20.84800343,39258
1/7/2017 16:00,52.38,722.1,33,16,1,2017,7,7,1,16.74,0.797003432,20.84800343,40978
1/7/2017 16:30,72.39,915.15,34,16,1,2017,7,7,1,16.74,0.797003432,20.84800343,43104
1/7/2017 17:00,82.17,688.55,35,17,1,2017,7,7,1,16.74,0.797003432,20.84800343,43724
1/7/2017 17:30,83.29,806.95,36,17,1,2017,7,7,1,16.74,0.797003432,20.84800343,43777
1/7/2017 18:00,77.39,833.7,37,18,1,2017,7,7,1,16.74,0.797003432,20.84800343,43147
1/7/2017 18:30,68.86,847.45,38,18,1,2017,7,7,1,16.74,0.797003432,20.84800343,42446
1/7/2017 19:00,63.91,785.3,39,19,1,2017,7,7,1,16.74,0.797003432,20.84800343,41347
1/7/2017 19:30,57.37,613.35,40,19,1,2017,7,7,1,16.74,0.797003432,20.84800343,39790
1/7/2017 20:00,53.69,549.05,41,20,1,2017,7,7,1,16.74,0.797003432,20.84800343,38469
1/7/2017 20:30,51.45,620.9,42,20,1,2017,7,7,1,16.74,0.797003432,20.84800343,37021
1/7/2017 21:00,49.82,416.3,43,21,1,2017,7,7,1,16.74,0.797003432,20.84800343,35388
1/7/2017 21:30,47.43,563,44,21,1,2017,7,7,1,16.74,0.797003432,20.84800343,33949
1/7/2017 22:00,46.38,386.7,45,22,1,2017,7,7,1,16.74,0.797003432,20.84800343,32539
1/7/2017 22:30,46.14,458.9,46,22,1,2017,7,7,1,16.74,0.797003432,20.84800343,31362
1/7/2017 23:00,43.58,573.95,47,23,1,2017,7,7,1,16.74,0.797003432,20.84800343,29717
1/7/2017 23:30,43.14,474,48,23,1,2017,7,7,1,16.74,0.797003432,20.84800343,28724
1/8/2017 0:00,43.17,343.25,1,0,1,2017,8,8,1,16.51,0.797003432,20.61400343,28374
1/8/2017 0:30,43.62,376.9,2,0,1,2017,8,8,1,16.51,0.797003432,20.61400343,28487
1/8/2017 1:00,41.73,531.75,3,1,1,2017,8,8,1,16.51,0.797003432,20.61400343,27972
1/8/2017 1:30,41.54,466.3,4,1,1,2017,8,8,1,16.51,0.797003432,20.61400343,27084
1/8/2017 2:00,42.3,353.45,5,2,1,2017,8,8,1,16.51,0.797003432,20.61400343,26453
1/8/2017 2:30,41.43,385,6,2,1,2017,8,8,1,16.51,0.797003432,20.61400343,26110
1/8/2017 3:00,39.73,374.05,7,3,1,2017,8,8,1,16.51,0.797003432,20.61400343,25569
1/8/2017 3:30,39.11,465.3,8,3,1,2017,8,8,1,16.51,0.797003432,20.61400343,24936
1/8/2017 4:00,38.83,541.4,9,4,1,2017,8,8,1,16.51,0.797003432,20.61400343,24482
1/8/2017 4:30,38.66,538.7,10,4,1,2017,8,8,1,16.51,0.797003432,20.61400343,24184
1/8/2017 5:00,38.3,525,11,5,1,2017,8,8,1,16.51,0.797003432,20.61400343,24183
1/8/2017 5:30,38.61,475.4,12,5,1,2017,8,8,1,16.51,0.797003432,20.61400343,24415
1/8/2017 6:00,40.06,361.5,13,6,1,2017,8,8,1,16.51,0.797003432,20.61400343,25372
1/8/2017 6:30,39.86,397.75,14,6,1,2017,8,8,1,16.51,0.797003432,20.61400343,25955
1/8/2017 7:00,39.59,784.55,15,7,1,2017,8,8,1,16.51,0.797003432,20.61400343,26901
1/8/2017 7:30,38.83,1010.5,16,7,1,2017,8,8,1,16.51,0.797003432,20.61400343,27611
1/8/2017 8:00,40.29,408.65,17,8,1,2017,8,8,1,16.51,0.797003432,20.61400343,29048
1/8/2017 8:30,40.39,366.6,18,8,1,2017,8,8,1,16.51,0.797003432,20.61400343,30758
1/8/2017 9:00,42.87,376.85,19,9,1,2017,8,8,1,16.51,0.797003432,20.61400343,32663
1/8/2017 9:30,43.36,311.75,20,9,1,2017,8,8,1,16.51,0.797003432,20.61400343,34159
1/8/2017 10:00,41.59,383.5,21,10,1,2017,8,8,1,16.51,0.797003432,20.61400343,35454
1/8/2017 10:30,41.61,436.9,22,10,1,2017,8,8,1,16.51,0.797003432,20.61400343,36029
1/8/2017 11:00,44.2,568.45,23,11,1,2017,8,8,1,16.51,0.797003432,20.61400343,36581
1/8/2017 11:30,45.86,545.95,24,11,1,2017,8,8,1,16.51,0.797003432,20.61400343,36920
1/8/2017 12:00,46.24,655.1,25,12,1,2017,8,8,1,16.51,0.797003432,20.61400343,37538
1/8/2017 12:30,48.13,759.1,26,12,1,2017,8,8,1,16.51,0.797003432,20.61400343,37736
1/8/2017 13:00,46.97,751.5,27,13,1,2017,8,8,1,16.51,0.797003432,20.61400343,37735
1/8/2017 13:30,46.82,738.8,28,13,1,2017,8,8,1,16.51,0.797003432,20.61400343,37595
1/8/2017 14:00,45.61,755.05,29,14,1,2017,8,8,1,16.51,0.797003432,20.61400343,37662
1/8/2017 14:30,44.29,884.3,30,14,1,2017,8,8,1,16.51,0.797003432,20.61400343,37803
1/8/2017 15:00,49.41,1166.25,31,15,1,2017,8,8,1,16.51,0.797003432,20.61400343,38314
1/8/2017 15:30,49.21,1249.8,32,15,1,2017,8,8,1,16.51,0.797003432,20.61400343,39318
1/8/2017 16:00,50.02,973.35,33,16,1,2017,8,8,1,16.51,0.797003432,20.61400343,41197
1/8/2017 16:30,60.93,954.75,34,16,1,2017,8,8,1,16.51,0.797003432,20.61400343,43267
1/8/2017 17:00,62.22,670.95,35,17,1,2017,8,8,1,16.51,0.797003432,20.61400343,43878
1/8/2017 17:30,61.15,810.4,36,17,1,2017,8,8,1,16.51,0.797003432,20.61400343,43459
1/8/2017 18:00,61.16,1087.4,37,18,1,2017,8,8,1,16.51,0.797003432,20.61400343,42816
1/8/2017 18:30,54.88,1305.75,38,18,1,2017,8,8,1,16.51,0.797003432,20.61400343,42127
1/8/2017 19:00,50.27,1344.3,39,19,1,2017,8,8,1,16.51,0.797003432,20.61400343,40827
1/8/2017 19:30,47.34,1225.1,40,19,1,2017,8,8,1,16.51,0.797003432,20.61400343,39493
1/8/2017 20:00,48.46,1399.05,41,20,1,2017,8,8,1,16.51,0.797003432,20.61400343,38233
1/8/2017 20:30,46.73,1260.7,42,20,1,2017,8,8,1,16.51,0.797003432,20.61400343,36708
1/8/2017 21:00,46,938.3,43,21,1,2017,8,8,1,16.51,0.797003432,20.61400343,34879
1/8/2017 21:30,45.91,1101.3,44,21,1,2017,8,8,1,16.51,0.797003432,20.61400343,32788
1/8/2017 22:00,45.26,1144.25,45,22,1,2017,8,8,1,16.51,0.797003432,20.61400343,30954
1/8/2017 22:30,42.51,1547.15,46,22,1,2017,8,8,1,16.51,0.797003432,20.61400343,29509
1/8/2017 23:00,42.87,333.65,47,23,1,2017,8,8,1,16.51,0.797003432,20.61400343,27538
1/8/2017 23:30,41.57,273.5,48,23,1,2017,8,8,1,16.51,0.797003432,20.61400343,26321
1/9/2017 0:00,42.95,236.65,1,0,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,25970
1/9/2017 0:30,43.89,187.4,2,0,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,26173
1/9/2017 1:00,42.86,385.85,3,1,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,25886
1/9/2017 1:30,38.94,382.4,4,1,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,25114
1/9/2017 2:00,37.87,401.55,5,2,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,24453
1/9/2017 2:30,39.2,446.9,6,2,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,24054
1/9/2017 3:00,37.16,416.95,7,3,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,23491
1/9/2017 3:30,35.62,442.5,8,3,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,22898
1/9/2017 4:00,35.71,340.75,9,4,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,22539
1/9/2017 4:30,34.44,343.55,10,4,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,22682
1/9/2017 5:00,33.94,438.9,11,5,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,23329
1/9/2017 5:30,33.66,473.45,12,5,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,24739
1/9/2017 6:00,38.57,896.8,13,6,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,28115
1/9/2017 6:30,39.09,870.05,14,6,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,31513
1/9/2017 7:00,46,1079.1,15,7,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,35719
1/9/2017 7:30,43.65,630.35,16,7,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,38139
1/9/2017 8:00,42.57,675.5,17,8,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,39145
1/9/2017 8:30,41.07,575.4,18,8,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,39228
1/9/2017 9:00,42.37,553.1,19,9,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,40080
1/9/2017 9:30,43.94,521.5,20,9,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,40539
1/9/2017 10:00,44.36,411.8,21,10,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,40587
1/9/2017 10:30,44.43,414.9,22,10,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,40683
1/9/2017 11:00,51.9,583.95,23,11,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,41003
1/9/2017 11:30,53.5,575.5,24,11,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,41198
1/9/2017 12:00,53.42,642.65,25,12,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,41347
1/9/2017 12:30,52.98,532.45,26,12,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,41289
1/9/2017 13:00,50.51,579.35,27,13,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,41479
1/9/2017 13:30,48.75,602.85,28,13,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,41356
1/9/2017 14:00,47.89,636.35,29,14,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,41540
1/9/2017 14:30,47.76,692.4,30,14,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,41517
1/9/2017 15:00,49.39,1192.65,31,15,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,41659
1/9/2017 15:30,52.82,1000.2,32,15,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,42705
1/9/2017 16:00,51.4,1371.25,33,16,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,44210
1/9/2017 16:30,65.66,1011,34,16,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,46164
1/9/2017 17:00,60.87,1038.7,35,17,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,47102
1/9/2017 17:30,58.59,1193.75,36,17,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,46686
1/9/2017 18:00,58.94,1221.45,37,18,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,45836
1/9/2017 18:30,55.89,1355.65,38,18,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,45143
1/9/2017 19:00,49.36,1268.95,39,19,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,44153
1/9/2017 19:30,47.48,1006.35,40,19,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,42987
1/9/2017 20:00,47.57,926.4,41,20,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,41489
1/9/2017 20:30,46.8,1023.45,42,20,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,39732
1/9/2017 21:00,47.44,1001.35,43,21,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,37643
1/9/2017 21:30,45.48,1075.1,44,21,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,35272
1/9/2017 22:00,43.57,2038.1,45,22,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,33035
1/9/2017 22:30,43.38,2290.35,46,22,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,30881
1/9/2017 23:00,42.79,881.8,47,23,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,28677
1/9/2017 23:30,43.46,752.5,48,23,1,2017,9,9,2,17.15,0.8444563429999999,21.30445634,27217
1/10/2017 0:00,44.2,852.9,1,0,1,2017,10,10,2,17.94,0.882284725,22.13528473,27004
1/10/2017 0:30,46.48,918.2,2,0,1,2017,10,10,2,17.94,0.882284725,22.13528473,27215
1/10/2017 1:00,47.34,647.75,3,1,1,2017,10,10,2,17.94,0.882284725,22.13528473,26774
1/10/2017 1:30,46.27,644.5,4,1,1,2017,10,10,2,17.94,0.882284725,22.13528473,26179
1/10/2017 2:00,44.72,594.45,5,2,1,2017,10,10,2,17.94,0.882284725,22.13528473,25784
1/10/2017 2:30,44.86,649.8,6,2,1,2017,10,10,2,17.94,0.882284725,22.13528473,25634
1/10/2017 3:00,40.81,776.5,7,3,1,2017,10,10,2,17.94,0.882284725,22.13528473,25211
1/10/2017 3:30,38.89,598.5,8,3,1,2017,10,10,2,17.94,0.882284725,22.13528473,24689
1/10/2017 4:00,39.09,649,9,4,1,2017,10,10,2,17.94,0.882284725,22.13528473,24485
1/10/2017 4:30,38.18,672.8,10,4,1,2017,10,10,2,17.94,0.882284725,22.13528473,24533
1/10/2017 5:00,38.93,445.5,11,5,1,2017,10,10,2,17.94,0.882284725,22.13528473,25152
1/10/2017 5:30,39.69,648.15,12,5,1,2017,10,10,2,17.94,0.882284725,22.13528473,26679
1/10/2017 6:00,44.59,648,13,6,1,2017,10,10,2,17.94,0.882284725,22.13528473,30064
1/10/2017 6:30,44.99,918.75,14,6,1,2017,10,10,2,17.94,0.882284725,22.13528473,33653
1/10/2017 7:00,44.25,1243.75,15,7,1,2017,10,10,2,17.94,0.882284725,22.13528473,37751
1/10/2017 7:30,46.01,1091.8,16,7,1,2017,10,10,2,17.94,0.882284725,22.13528473,39893
1/10/2017 8:00,50.98,594.15,17,8,1,2017,10,10,2,17.94,0.882284725,22.13528473,40650
1/10/2017 8:30,47.34,666.05,18,8,1,2017,10,10,2,17.94,0.882284725,22.13528473,40558
1/10/2017 9:00,54.77,363.95,19,9,1,2017,10,10,2,17.94,0.882284725,22.13528473,40958
1/10/2017 9:30,51.66,417.35,20,9,1,2017,10,10,2,17.94,0.882284725,22.13528473,41067
1/10/2017 10:00,51.17,502.3,21,10,1,2017,10,10,2,17.94,0.882284725,22.13528473,41025
1/10/2017 10:30,51.08,440,22,10,1,2017,10,10,2,17.94,0.882284725,22.13528473,41124
1/10/2017 11:00,51.5,439.8,23,11,1,2017,10,10,2,17.94,0.882284725,22.13528473,41054
1/10/2017 11:30,52.93,436,24,11,1,2017,10,10,2,17.94,0.882284725,22.13528473,41156
1/10/2017 12:00,54.31,463,25,12,1,2017,10,10,2,17.94,0.882284725,22.13528473,41440
1/10/2017 12:30,52.79,496.85,26,12,1,2017,10,10,2,17.94,0.882284725,22.13528473,41295
1/10/2017 13:00,52.65,529.25,27,13,1,2017,10,10,2,17.94,0.882284725,22.13528473,41157
1/10/2017 13:30,52.46,535.9,28,13,1,2017,10,10,2,17.94,0.882284725,22.13528473,41152
1/10/2017 14:00,53.14,616.4,29,14,1,2017,10,10,2,17.94,0.882284725,22.13528473,41488
1/10/2017 14:30,48.69,725.2,30,14,1,2017,10,10,2,17.94,0.882284725,22.13528473,41648
1/10/2017 15:00,49.26,1255.3,31,15,1,2017,10,10,2,17.94,0.882284725,22.13528473,41724
1/10/2017 15:30,52.68,994.4,32,15,1,2017,10,10,2,17.94,0.882284725,22.13528473,42765
1/10/2017 16:00,53.1,1643.65,33,16,1,2017,10,10,2,17.94,0.882284725,22.13528473,44449
1/10/2017 16:30,73.19,975.8,34,16,1,2017,10,10,2,17.94,0.882284725,22.13528473,46734
1/10/2017 17:00,75.1,947.3,35,17,1,2017,10,10,2,17.94,0.882284725,22.13528473,47502
1/10/2017 17:30,70.21,892.55,36,17,1,2017,10,10,2,17.94,0.882284725,22.13528473,47178
1/10/2017 18:00,64.93,1075.75,37,18,1,2017,10,10,2,17.94,0.882284725,22.13528473,46592
1/10/2017 18:30,61.57,1386.6,38,18,1,2017,10,10,2,17.94,0.882284725,22.13528473,46048
1/10/2017 19:00,51.79,1011.4,39,19,1,2017,10,10,2,17.94,0.882284725,22.13528473,45146
1/10/2017 19:30,49.8,898.15,40,19,1,2017,10,10,2,17.94,0.882284725,22.13528473,43791
1/10/2017 20:00,48.84,1084.65,41,20,1,2017,10,10,2,17.94,0.882284725,22.13528473,42406
1/10/2017 20:30,49.33,1276.45,42,20,1,2017,10,10,2,17.94,0.882284725,22.13528473,40476
1/10/2017 21:00,48.09,1363.5,43,21,1,2017,10,10,2,17.94,0.882284725,22.13528473,38298
1/10/2017 21:30,46.77,1398.5,44,21,1,2017,10,10,2,17.94,0.882284725,22.13528473,35778
1/10/2017 22:00,44.58,1876.65,45,22,1,2017,10,10,2,17.94,0.882284725,22.13528473,33350
1/10/2017 22:30,44.47,1765.95,46,22,1,2017,10,10,2,17.94,0.882284725,22.13528473,31025
1/10/2017 23:00,43.48,656.15,47,23,1,2017,10,10,2,17.94,0.882284725,22.13528473,28764
1/10/2017 23:30,43.94,447.55,48,23,1,2017,10,10,2,17.94,0.882284725,22.13528473,27192
1/11/2017 0:00,44.73,458.5,1,0,1,2017,11,11,2,18.44,0.881729282,22.63672928,26802
1/11/2017 0:30,47.47,637.45,2,0,1,2017,11,11,2,18.44,0.881729282,22.63672928,27283
1/11/2017 1:00,50.39,611.8,3,1,1,2017,11,11,2,18.44,0.881729282,22.63672928,27012
1/11/2017 1:30,47.63,367,4,1,1,2017,11,11,2,18.44,0.881729282,22.63672928,26245
1/11/2017 2:00,47.05,643.3,5,2,1,2017,11,11,2,18.44,0.881729282,22.63672928,25724
1/11/2017 2:30,47.47,594,6,2,1,2017,11,11,2,18.44,0.881729282,22.63672928,25517
1/11/2017 3:00,44.21,507.4,7,3,1,2017,11,11,2,18.44,0.881729282,22.63672928,24961
1/11/2017 3:30,43.21,416.45,8,3,1,2017,11,11,2,18.44,0.881729282,22.63672928,24221
1/11/2017 4:00,43.12,417.75,9,4,1,2017,11,11,2,18.44,0.881729282,22.63672928,23790
1/11/2017 4:30,42.25,455.25,10,4,1,2017,11,11,2,18.44,0.881729282,22.63672928,23859
1/11/2017 5:00,49.05,463.3,11,5,1,2017,11,11,2,18.44,0.881729282,22.63672928,24581
1/11/2017 5:30,51.81,536.75,12,5,1,2017,11,11,2,18.44,0.881729282,22.63672928,25929
1/11/2017 6:00,48.52,691.3,13,6,1,2017,11,11,2,18.44,0.881729282,22.63672928,29290
1/11/2017 6:30,47.28,1077.6,14,6,1,2017,11,11,2,18.44,0.881729282,22.63672928,32652
1/11/2017 7:00,46.84,1088.45,15,7,1,2017,11,11,2,18.44,0.881729282,22.63672928,36688
1/11/2017 7:30,49.81,753.5,16,7,1,2017,11,11,2,18.44,0.881729282,22.63672928,38635
1/11/2017 8:00,45.2,648.55,17,8,1,2017,11,11,2,18.44,0.881729282,22.63672928,39114
1/11/2017 8:30,44.31,531.6,18,8,1,2017,11,11,2,18.44,0.881729282,22.63672928,38822
1/11/2017 9:00,46.99,575,19,9,1,2017,11,11,2,18.44,0.881729282,22.63672928,38998
1/11/2017 9:30,48.15,701.5,20,9,1,2017,11,11,2,18.44,0.881729282,22.63672928,38768
1/11/2017 10:00,45.48,906.1,21,10,1,2017,11,11,2,18.44,0.881729282,22.63672928,38125
1/11/2017 10:30,44.46,877.4,22,10,1,2017,11,11,2,18.44,0.881729282,22.63672928,37803
1/11/2017 11:00,43.48,956.4,23,11,1,2017,11,11,2,18.44,0.881729282,22.63672928,37608
1/11/2017 11:30,43.34,1007.5,24,11,1,2017,11,11,2,18.44,0.881729282,22.63672928,37562
1/11/2017 12:00,43.31,942.25,25,12,1,2017,11,11,2,18.44,0.881729282,22.63672928,37704
1/11/2017 12:30,43.21,972.7,26,12,1,2017,11,11,2,18.44,0.881729282,22.63672928,37601
1/11/2017 13:00,42.8,1020.65,27,13,1,2017,11,11,2,18.44,0.881729282,22.63672928,37671
1/11/2017 13:30,42.7,1103.15,28,13,1,2017,11,11,2,18.44,0.881729282,22.63672928,37674
1/11/2017 14:00,43.07,1060.3,29,14,1,2017,11,11,2,18.44,0.881729282,22.63672928,38043
1/11/2017 14:30,43.01,1097.75,30,14,1,2017,11,11,2,18.44,0.881729282,22.63672928,38254
1/11/2017 15:00,45.61,949.25,31,15,1,2017,11,11,2,18.44,0.881729282,22.63672928,38913
1/11/2017 15:30,48.52,934.5,32,15,1,2017,11,11,2,18.44,0.881729282,22.63672928,40356
1/11/2017 16:00,49.69,711.9,33,16,1,2017,11,11,2,18.44,0.881729282,22.63672928,41914
1/11/2017 16:30,70.9,906.25,34,16,1,2017,11,11,2,18.44,0.881729282,22.63672928,44800
1/11/2017 17:00,78.32,528,35,17,1,2017,11,11,2,18.44,0.881729282,22.63672928,46112
